43705.202,-1
43705.203,-1
43705.204,-1
43705.205,-1
43705.207,-1
43705.208,-1
43705.209,-1
43705.210,-1
43705.212,-1
43705.213,-1
43705.214,-1
43705.215,-1
43705.217,-1
43705.218,-1
43705.219,-1
43705.220,-1
43705.222,-1
43705.223,-1
43705.224,-1
43705.225,-1
43705.227,-1
43705.228,-1
43705.229,-1
43705.230,-1
43705.232,-1
43705.233,-1
43705.234,-1
43705.235,-1
43705.237,-1
43705.238,-1
43705.239,-1
43705.240,-1
43705.242,-1
43705.243,-1
43705.244,-1
43705.245,-1
43705.247,-1
43705.248,-1
43705.249,-1
43705.250,-1
43705.252,-1
43705.253,-1
43705.254,-1
43705.255,-1
43705.257,-1
43705.258,-1
43705.259,-1
43705.260,-1
43705.262,-1
43705.263,-1
43705.264,-1
43705.265,-1
43705.267,-1
43705.268,-1
43705.269,-1
43705.270,-1
43705.272,-1
43705.273,-1
43705.274,-1
43705.275,-1
43705.277,-1
43705.278,-1
43705.279,-1
43705.280,-1
43705.282,-1
43705.283,-1
43705.284,-1
43705.285,-1
43705.287,-1
43705.288,-1
43705.289,-1
43705.290,-1
43705.292,-1
43705.293,-1
43705.294,-1
43705.295,-1
43705.297,-1
43705.298,-1
43705.299,-1
43705.300,-1
43705.302,-1
43705.303,-1
43705.304,-1
43705.305,-1
43705.307,-1
43705.308,-1
43705.309,-1
43705.310,-1
43705.312,-1
43705.313,-1
43705.314,-1
43705.315,-1
43705.317,-1
43705.318,-1
43705.319,-1
43705.320,-1
43705.322,-1
43705.323,-1
43705.324,-1
43705.325,-1
43705.327,-1
43705.328,-1
43705.329,-1
43705.330,-1
43705.332,-1
43705.333,-1
43705.334,-1
43705.335,-1
43705.337,-1
43705.338,-1
43705.339,-1
43705.340,-1
43705.342,-1
43705.343,-1
43705.344,-1
43705.345,-1
43705.347,-1
43705.348,-1
43705.349,-1
43705.350,-1
43705.352,-1
43705.353,-1
43705.354,-1
43705.355,-1
43705.357,-1
43705.358,-1
43705.359,-1
43705.360,-1
43705.362,-1
43705.363,-1
43705.364,-1
43705.365,-1
43705.367,-1
43705.368,-1
43705.369,-1
43705.370,-1
43705.372,-1
43705.373,-1
43705.374,-1
43705.375,-1
43705.377,-1
43705.378,-1
43705.379,-1
43705.380,-1
43705.382,-1
43705.383,-1
43705.384,-1
43705.385,-1
43705.387,-1
43705.388,-1
43705.389,-1
43705.390,-1
43705.392,-1
43705.393,-1
43705.394,-1
43705.395,-1
43705.397,-1
43705.398,-1
43705.399,-1
43705.400,-1
43705.402,-1
43705.403,-1
43705.404,-1
43705.405,-1
43705.407,-1
43705.408,-1
43705.409,-1
43705.410,-1
43705.412,-1
43705.413,-1
43705.414,-1
43705.415,-1
43705.417,-1
43705.418,-1
43705.419,-1
43705.420,-1
43705.422,-1
43705.423,-1
43705.424,-1
43705.425,-1
43705.427,-1
43705.428,-1
43705.429,-1
43705.430,-1
43705.432,-1
43705.433,-1
43705.434,-1
43705.435,-1
43705.437,-1
43705.438,-1
43705.439,-1
43705.440,-1
43705.442,-1
43705.443,-1
43705.444,-1
43705.445,-1
43705.447,-1
43705.448,-1
43705.449,-1
43705.450,-1
43705.452,-1
43705.453,-1
43705.454,-1
43705.455,-1
43705.457,-1
43705.458,-1
43705.459,-1
43705.460,-1
43705.462,-1
43705.463,-1
43705.464,-1
43705.465,-1
43705.467,-1
43705.468,-1
43705.469,-1
43705.470,-1
43705.472,-1
43705.473,-1
43705.474,-1
43705.475,-1
43705.477,-1
43705.478,-1
43705.479,-1
43705.480,-1
43705.482,-1
43705.483,-1
43705.484,-1
43705.485,-1
43705.487,-1
43705.488,-1
43705.489,-1
43705.490,-1
43705.492,-1
43705.493,-1
43705.494,-1
43705.495,-1
43705.497,-1
43705.498,-1
43705.499,-1
43705.500,-1
43705.502,-1
43705.503,-1
43705.504,-1
43705.505,-1
43705.507,-1
43705.508,-1
43705.509,-1
43705.510,-1
43705.512,-1
43705.513,-1
43705.514,-1
43705.515,-1
43705.517,-1
43705.518,-1
43705.519,-1
43705.520,-1
43705.522,-1
43705.523,-1
43705.524,-1
43705.525,-1
43705.527,-1
43705.528,-1
43705.529,-1
43705.530,-1
43705.532,-1
43705.533,-1
43705.534,-1
43705.535,-1
43705.537,-1
43705.538,-1
43705.539,-1
43705.540,-1
43705.542,-1
43705.543,-1
43705.544,-1
43705.545,-1
43705.547,-1
43705.548,-1
43705.549,-1
43705.550,-1
43705.552,-1
43705.553,-1
43705.554,-1
43705.555,-1
43705.557,-1
43705.558,-1
43705.559,-1
43705.560,-1
43705.562,-1
43705.563,-1
43705.564,-1
43705.565,-1
43705.567,-1
43705.568,-1
43705.569,-1
43705.570,-1
43705.572,-1
43705.573,-1
43705.574,-1
43705.575,-1
43705.577,-1
43705.578,-1
43705.579,-1
43705.580,-1
43705.582,-1
43705.583,-1
43705.584,-1
43705.585,-1
43705.587,-1
43705.588,-1
43705.589,-1
43705.590,-1
43705.592,-1
43705.593,-1
43705.594,-1
43705.595,-1
43705.597,-1
43705.598,-1
43705.599,-1
43705.600,-1
43705.602,-1
43705.603,-1
43705.604,-1
43705.605,-1
43705.607,-1
43705.608,-1
43705.609,-1
43705.610,-1
43705.612,-1
43705.613,-1
43705.614,-1
43705.615,-1
43705.617,-1
43705.618,-1
43705.619,-1
43705.620,-1
43705.622,-1
43705.623,-1
43705.624,-1
43705.625,-1
43705.627,-1
43705.628,-1
43705.629,-1
43705.630,-1
43705.632,-1
43705.633,-1
43705.634,-1
43705.635,-1
43705.637,-1
43705.638,-1
43705.639,-1
43705.640,-1
43705.642,-1
43705.643,-1
43705.644,-1
43705.645,-1
43705.647,-1
43705.648,-1
43705.649,-1
43705.650,-1
43705.652,-1
43705.653,-1
43705.654,-1
43705.655,-1
43705.657,-1
43705.658,-1
43705.659,-1
43705.660,-1
43705.662,-1
43705.663,-1
43705.664,-1
43705.665,-1
43705.667,-1
43705.668,-1
43705.669,-1
43705.670,-1
43705.672,-1
43705.673,-1
43705.674,-1
43705.675,-1
43705.677,-1
43705.678,-1
43705.679,-1
43705.680,-1
43705.682,-1
43705.683,-1
43705.684,-1
43705.685,-1
43705.687,-1
43705.688,-1
43705.689,-1
43705.690,-1
43705.692,-1
43705.693,-1
43705.694,-1
43705.695,-1
43705.697,-1
43705.698,-1
43705.699,-1
43705.700,-1
43705.702,-1
43705.703,-1
43705.704,-1
43705.705,-1
43705.707,-1
43705.708,-1
43705.709,-1
43705.710,-1
43705.712,-1
43705.713,-1
43705.714,-1
43705.715,-1
43705.717,-1
43705.718,-1
43705.719,-1
43705.720,-1
43705.722,-1
43705.723,-1
43705.724,-1
43705.725,-1
43705.727,-1
43705.728,-1
43705.729,-1
43705.730,-1
43705.732,-1
43705.733,-1
43705.734,-1
43705.735,-1
43705.737,-1
43705.738,-1
43705.739,-1
43705.740,-1
43705.742,-1
43705.743,-1
43705.744,-1
43705.745,-1
43705.747,-1
43705.748,-1
43705.749,-1
43705.750,-1
43705.752,-1
43705.753,-1
43705.754,-1
43705.755,-1
43705.757,-1
43705.758,-1
43705.759,-1
43705.760,-1
43705.762,-1
43705.763,-1
43705.764,-1
43705.765,-1
43705.767,-1
43705.768,-1
43705.769,-1
43705.770,-1
43705.772,-1
43705.773,-1
43705.774,-1
43705.775,-1
43705.777,-1
43705.778,-1
43705.779,-1
43705.780,-1
43705.782,-1
43705.783,-1
43705.784,-1
43705.785,-1
43705.787,-1
43705.788,-1
43705.789,-1
43705.790,-1
43705.792,-1
43705.793,-1
43705.794,-1
43705.795,-1
43705.797,-1
43705.798,-1
43705.799,-1
43705.800,-1
43705.802,-1
43705.803,-1
43705.804,-1
43705.805,-1
43705.807,-1
43705.808,-1
43705.809,-1
43705.810,-1
43705.812,-1
43705.813,-1
43705.814,-1
43705.815,-1
43705.817,-1
43705.818,-1
43705.819,-1
43705.820,-1
43705.822,-1
43705.823,-1
43705.824,-1
43705.825,-1
43705.827,-1
43705.828,-1
43705.829,-1
43705.830,-1
43705.832,-1
43705.833,-1
43705.834,-1
43705.835,-1
43705.837,-1
43705.838,-1
43705.839,-1
43705.840,-1
43705.842,-1
43705.843,-1
43705.844,-1
43705.845,-1
43705.847,-1
43705.848,-1
43705.849,-1
43705.850,-1
43705.852,-1
43705.853,-1
43705.854,-1
43705.855,-1
43705.857,-1
43705.858,-1
43705.859,-1
43705.860,-1
43705.862,-1
43705.863,-1
43705.864,-1
43705.865,-1
43705.867,-1
43705.868,-1
43705.869,-1
43705.870,-1
43705.872,-1
43705.873,-1
43705.874,-1
43705.875,-1
43705.877,-1
43705.878,-1
43705.879,-1
43705.880,-1
43705.882,-1
43705.883,-1
43705.884,-1
43705.885,-1
43705.887,-1
43705.888,-1
43705.889,-1
43705.890,-1
43705.892,-1
43705.893,-1
43705.894,-1
43705.895,-1
43705.897,-1
43705.898,-1
43705.899,-1
43705.900,-1
43705.902,-1
43705.903,-1
43705.904,-1
43705.905,-1
43705.907,-1
43705.908,-1
43705.909,-1
43705.910,-1
43705.912,-1
43705.913,-1
43705.914,-1
43705.915,-1
43705.917,-1
43705.918,-1
43705.919,-1
43705.920,-1
43705.922,-1
43705.923,-1
43705.924,-1
43705.925,-1
43705.927,-1
43705.928,-1
43705.929,-1
43705.930,-1
43705.932,-1
43705.933,-1
43705.934,-1
43705.935,-1
43705.937,-1
43705.938,-1
43705.939,-1
43705.940,-1
43705.942,-1
43705.943,-1
43705.944,-1
43705.945,-1
43705.947,-1
43705.948,-1
43705.949,-1
43705.950,-1
43705.952,-1
43705.953,-1
43705.954,-1
43705.955,-1
43705.957,-1
43705.958,-1
43705.959,-1
43705.960,-1
43705.962,-1
43705.963,-1
43705.964,-1
43705.965,-1
43705.967,-1
43705.968,-1
43705.969,-1
43705.970,-1
43705.972,-1
43705.973,-1
43705.974,-1
43705.975,-1
43705.977,-1
43705.978,-1
43705.979,-1
43705.980,-1
43705.982,-1
43705.983,-1
43705.984,-1
43705.985,-1
43705.987,-1
43705.988,-1
43705.989,-1
43705.990,-1
43705.992,-1
43705.993,-1
43705.994,-1
43705.995,-1
43705.997,-1
43705.998,-1
43705.999,-1
43706.000,-1
43706.002,-1
43706.003,-1
43706.004,-1
43706.005,-1
43706.007,-1
43706.008,-1
43706.009,-1
43706.010,-1
43706.012,-1
43706.013,-1
43706.014,-1
43706.015,-1
43706.017,-1
43706.018,-1
43706.019,-1
43706.020,-1
43706.022,-1
43706.023,-1
43706.024,-1
43706.025,-1
43706.027,-1
43706.028,-1
43706.029,-1
43706.030,-1
43706.032,-1
43706.033,-1
43706.034,-1
43706.035,-1
43706.037,-1
43706.038,-1
43706.039,-1
43706.040,-1
43706.042,-1
43706.043,-1
43706.044,-1
43706.045,-1
43706.047,-1
43706.048,-1
43706.049,-1
43706.050,-1
43706.052,-1
43706.053,-1
43706.054,-1
43706.055,-1
43706.057,-1
43706.058,-1
43706.059,-1
43706.060,-1
43706.062,-1
43706.063,-1
43706.064,-1
43706.065,-1
43706.067,-1
43706.068,-1
43706.069,-1
43706.070,-1
43706.072,-1
43706.073,-1
43706.074,-1
43706.075,-1
43706.077,-1
43706.078,-1
43706.079,-1
43706.080,-1
43706.082,-1
43706.083,-1
43706.084,-1
43706.085,-1
43706.087,-1
43706.088,-1
43706.089,-1
43706.090,-1
43706.092,-1
43706.093,-1
43706.094,-1
43706.095,-1
43706.097,-1
43706.098,-1
43706.099,-1
43706.100,-1
43706.102,-1
43706.103,-1
43706.104,-1
43706.105,-1
43706.107,-1
43706.108,-1
43706.109,-1
43706.110,-1
43706.112,-1
43706.113,-1
43706.114,-1
43706.115,-1
43706.117,-1
43706.118,-1
43706.119,-1
43706.120,-1
43706.122,-1
43706.123,-1
43706.124,-1
43706.125,-1
43706.127,-1
43706.128,-1
43706.129,-1
43706.130,-1
43706.132,-1
43706.133,-1
43706.134,-1
43706.135,-1
43706.137,-1
43706.138,-1
43706.139,-1
43706.140,-1
43706.142,-1
43706.143,-1
43706.144,-1
43706.145,-1
43706.147,-1
43706.148,-1
43706.149,-1
43706.150,-1
43706.152,-1
43706.153,-1
43706.154,-1
43706.155,-1
43706.157,-1
43706.158,-1
43706.159,-1
43706.160,-1
43706.162,-1
43706.163,-1
43706.164,-1
43706.165,-1
43706.167,-1
43706.168,-1
43706.169,-1
43706.170,-1
43706.172,-1
43706.173,-1
43706.174,-1
43706.175,-1
43706.177,-1
43706.178,-1
43706.179,-1
43706.180,-1
43706.182,-1
43706.183,-1
43706.184,-1
43706.185,-1
43706.187,-1
43706.188,-1
43706.189,-1
43706.190,-1
43706.192,-1
43706.193,-1
43706.194,-1
43706.195,-1
43706.197,-1
43706.198,-1
43706.199,-1
43706.200,-1
43706.202,-1
43706.203,-1
43706.204,-1
43706.205,-1
43706.207,-1
43706.208,-1
43706.209,-1
43706.210,-1
43706.212,-1
43706.213,-1
43706.214,-1
43706.215,-1
43706.217,-1
43706.218,-1
43706.219,-1
43706.220,-1
43706.222,-1
43706.223,-1
43706.224,-1
43706.225,-1
43706.227,-1
43706.228,-1
43706.229,-1
43706.230,-1
43706.232,-1
43706.233,-1
43706.234,-1
43706.235,-1
43706.237,-1
43706.238,-1
43706.239,-1
43706.240,-1
43706.242,-1
43706.243,-1
43706.244,-1
43706.245,-1
43706.247,-1
43706.248,-1
43706.249,-1
43706.250,-1
43706.252,-1
43706.253,-1
43706.254,-1
43706.255,-1
43706.257,-1
43706.258,-1
43706.259,-1
43706.260,-1
43706.262,-1
43706.263,-1
43706.264,-1
43706.265,-1
43706.267,-1
43706.268,-1
43706.269,-1
43706.270,-1
43706.272,-1
43706.273,-1
43706.274,-1
43706.275,-1
43706.277,-1
43706.278,-1
43706.279,-1
43706.280,-1
43706.282,-1
43706.283,-1
43706.284,-1
43706.285,-1
43706.287,-1
43706.288,-1
43706.289,-1
43706.290,-1
43706.292,-1
43706.293,-1
43706.294,-1
43706.295,-1
43706.297,-1
43706.298,-1
43706.299,-1
43706.300,-1
43706.302,-1
43706.303,-1
43706.304,-1
43706.305,-1
43706.307,-1
43706.308,-1
43706.309,-1
43706.310,-1
43706.312,-1
43706.313,-1
43706.314,-1
43706.315,-1
43706.317,-1
43706.318,-1
43706.319,-1
43706.320,-1
43706.322,-1
43706.323,-1
43706.324,-1
43706.325,-1
43706.327,-1
43706.328,-1
43706.329,-1
43706.330,-1
43706.332,-1
43706.333,-1
43706.334,-1
43706.335,-1
43706.337,-1
43706.338,-1
43706.339,-1
43706.340,-1
43706.342,-1
43706.343,-1
43706.344,-1
43706.345,-1
43706.347,-1
43706.348,-1
43706.349,-1
43706.350,-1
43706.352,-1
43706.353,-1
43706.354,-1
43706.355,-1
43706.357,-1
43706.358,-1
43706.359,-1
43706.360,-1
43706.362,-1
43706.363,-1
43706.364,-1
43706.365,-1
43706.367,-1
43706.368,-1
43706.369,-1
43706.370,-1
43706.372,-1
43706.373,-1
43706.374,-1
43706.375,-1
43706.377,-1
43706.378,-1
43706.379,-1
43706.380,-1
43706.382,-1
43706.383,-1
43706.384,-1
43706.385,-1
43706.387,-1
43706.388,-1
43706.389,-1
43706.390,-1
43706.392,-1
43706.393,-1
43706.394,-1
43706.395,-1
43706.397,-1
43706.398,-1
43706.399,-1
43706.400,-1
43706.402,-1
43706.403,-1
43706.404,-1
43706.405,-1
43706.407,-1
43706.408,-1
43706.409,-1
43706.410,-1
43706.412,-1
43706.413,-1
43706.414,-1
43706.415,-1
43706.417,-1
43706.418,-1
43706.419,-1
43706.420,-1
43706.422,-1
43706.423,-1
43706.424,-1
43706.425,-1
43706.427,-1
43706.428,-1
43706.429,-1
43706.430,-1
43706.432,-1
43706.433,-1
43706.434,-1
43706.435,-1
43706.437,-1
43706.438,-1
43706.439,-1
43706.440,-1
43706.442,-1
43706.443,-1
43706.444,-1
43706.445,-1
43706.447,-1
43706.448,-1
43706.449,-1
43706.450,-1
43706.452,-1
43706.453,-1
43706.454,-1
43706.455,-1
43706.457,-1
43706.458,-1
43706.459,-1
43706.460,-1
43706.462,-1
43706.463,-1
43706.464,-1
43706.465,-1
43706.467,-1
43706.468,-1
43706.469,-1
43706.470,-1
43706.472,-1
43706.473,-1
43706.474,-1
43706.475,-1
43706.477,-1
43706.478,-1
43706.479,-1
43706.480,-1
43706.482,-1
43706.483,-1
43706.484,-1
43706.485,-1
43706.487,-1
43706.488,-1
43706.489,-1
43706.490,-1
43706.492,-1
43706.493,-1
43706.494,-1
43706.495,-1
43706.497,-1
43706.498,-1
43706.499,-1
43706.500,-1
43706.502,-1
43706.503,-1
43706.504,-1
43706.505,-1
43706.507,-1
43706.508,-1
43706.509,-1
43706.510,-1
43706.512,-1
43706.513,-1
43706.514,-1
43706.515,-1
43706.517,-1
43706.518,-1
43706.519,-1
43706.520,-1
43706.522,-1
43706.523,-1
43706.524,-1
43706.525,-1
43706.527,-1
43706.528,-1
43706.529,-1
43706.530,-1
43706.532,-1
43706.533,-1
43706.534,-1
43706.535,-1
43706.537,-1
43706.538,-1
43706.539,-1
43706.540,-1
43706.542,-1
43706.543,-1
43706.544,-1
43706.545,-1
43706.547,-1
43706.548,-1
43706.549,-1
43706.550,-1
43706.552,-1
43706.553,-1
