4.01,3.123618,2.412342,303.559601
4.02,4.027971,2.653789,300.148743
4.03,4.839981,2.975964,296.669250
4.04,5.520487,3.375094,293.055054
4.05,5.762831,3.695263,289.534912
4.06,5.768509,4.041360,286.137177
4.07,5.532979,4.363970,282.738647
4.08,5.240842,4.793934,279.351990
4.09,4.736249,5.150363,275.972931
4.10,4.036093,5.410115,272.616333
4.11,3.063805,5.369024,269.235718
4.12,2.015040,5.175868,265.864563
4.13,0.924050,4.820906,262.488159
4.15,-0.152637,4.533346,259.106689
4.16,-1.218262,3.862623,255.714355
4.17,-2.283850,3.244312,252.322021
4.18,-3.190733,2.290125,248.939011
4.19,-3.985628,1.308766,245.597504
4.20,-4.830267,0.527926,242.359467
4.21,-5.331999,-0.231706,239.261703
4.22,-5.688639,-0.781990,236.287567
4.23,-5.936942,-1.097648,233.516907
4.24,-6.313392,-1.176532,230.892395
4.25,-6.383301,-1.138946,228.360474
4.26,-6.401148,-0.965975,225.926651
4.27,-6.608703,-0.675112,223.547607
4.28,-6.563634,-0.370938,221.216370
4.29,-6.494014,-0.013770,218.922089
4.30,-6.398069,0.391535,216.660294
4.31,-6.484783,0.907045,214.425385
4.32,-6.322711,1.371350,212.202271
4.33,-6.337445,1.925011,209.959549
4.34,-6.119184,2.340503,207.683090
4.35,-5.868560,2.666780,205.329254
4.36,-5.589940,2.849633,202.860794
4.37,-5.452665,2.981897,200.236526
4.38,-5.253051,2.920987,197.443298
4.39,-4.977119,2.692978,194.497437
4.40,-4.618263,2.342024,191.426178
4.41,-4.171149,1.912852,188.239059
4.42,-3.639137,1.437646,184.958633
4.43,-3.029345,0.941357,181.608017
4.43,-2.130110,0.360201,178.194366
4.44,-1.363572,-0.099113,174.721176
4.45,-0.537123,-0.507955,171.214996
4.46,0.570559,-0.828327,167.680450
4.47,1.679268,-0.941516,164.135178
4.48,2.659850,-0.883656,160.596497
4.49,3.721342,-0.838137,157.062820
4.50,4.685814,-0.621265,153.534546
4.51,5.272690,-0.195482,150.028687
4.52,5.669076,0.303845,146.534088
4.53,5.869652,0.829294,143.051971
4.54,5.879995,1.336100,139.584229
4.55,5.713194,1.799291,136.138229
4.56,5.387766,2.199137,132.696716
4.57,4.921080,2.510867,129.277344
4.58,4.333535,2.728352,125.869331
4.59,3.837567,2.966067,122.475815
4.60,3.222048,3.129619,119.091568
4.61,2.335919,3.040175,115.717789
4.62,1.500808,3.006286,112.367508
4.63,0.497252,2.632889,109.037056
4.64,-0.493986,2.115619,105.725250
4.65,-1.442700,1.473548,102.431862
4.66,-2.492526,0.839063,99.135872
4.67,-3.215084,0.039579,95.862823
4.68,-3.762743,-0.785910,92.638466
4.69,-4.095999,-1.579996,89.507851
4.70,-4.209661,-2.275718,86.517853
4.71,-4.125163,-2.831141,83.685524
4.72,-4.079783,-3.355764,81.012512
4.73,-3.717254,-3.642718,78.449097
4.74,-3.273368,-3.809922,75.973503
4.75,-2.778615,-3.845216,73.596085
4.76,-2.413296,-3.908870,71.337578
4.77,-1.872516,-3.692191,69.153801
4.78,-1.464614,-3.545205,67.055153
4.79,-1.036702,-3.316771,65.018433
4.80,-0.481941,-2.827821,63.020950
4.81,-0.039975,-2.497821,61.051300
4.82,0.461722,-1.956520,59.077766
4.83,0.880496,-1.664327,57.078133
4.84,1.300934,-1.419489,55.034172
4.85,1.677012,-1.006779,52.937500
4.86,2.114186,-0.868526,50.778122
4.87,2.556736,-0.768742,48.579956
4.88,3.004198,-0.696128,46.328186
4.89,3.445984,-0.646841,44.019730
4.90,3.873116,-0.619133,41.667252
4.91,4.278466,-0.615058,39.290649
4.92,4.449490,-0.534568,36.888535
4.93,4.804422,-0.565419,34.469162
4.94,4.940571,-0.490670,32.047272
4.95,5.285607,-0.467184,29.640686
4.96,5.410584,-0.296719,27.280869
4.97,5.734429,-0.111132,24.980591
4.98,5.828091,0.259141,22.733734
4.99,6.085365,0.666003,20.606888
5.00,6.008924,1.288441,18.562195
5.01,6.079451,2.024465,16.618164
5.02,6.056302,2.866843,14.752441
5.03,5.715578,3.707100,12.898331
5.04,5.291149,4.529675,11.045746
5.05,4.978203,5.427127,9.184814
5.06,4.410173,6.123180,7.304779
5.07,3.773834,6.718828,5.380630
5.08,3.194750,7.377706,3.411743
5.09,2.399912,7.736558,1.398605
5.10,1.637373,8.166939,359.345886
5.11,0.819212,8.440908,357.206787
5.12,-0.061997,8.313292,354.963898
5.13,-0.899471,8.209325,352.621521
5.14,-1.674850,7.663232,350.149384
5.15,-2.362639,7.123325,347.531921
5.16,-2.900801,6.380659,344.779785
5.17,-3.268094,5.472417,341.917786
5.18,-3.453661,4.456016,338.985413
5.19,-3.287590,3.216186,336.038452
5.20,-2.886738,1.999017,333.077057
5.21,-2.482730,0.921904,330.097717
5.22,-1.684717,-0.140776,327.133942
5.23,-0.751297,-1.060856,324.170837
5.24,0.263703,-1.837193,321.208740
5.25,1.353364,-2.469938,318.277100
5.26,2.523733,-2.931137,315.414337
5.27,3.748661,-3.192683,312.632446
5.28,4.982044,-3.241956,309.928162
5.29,6.170571,-3.058233,307.290802
5.30,7.439341,-2.756272,304.698914
5.31,8.558871,-2.167324,302.140228
5.32,9.457991,-1.323741,299.603455
5.33,9.854263,-0.181291,297.073059
5.34,9.912421,1.108822,294.534058
5.35,9.633890,2.473293,291.978394
5.36,9.035920,3.840287,289.407776
5.37,8.140709,5.155190,286.821869
5.38,7.196165,6.461476,284.229095
5.39,5.820454,7.559671,281.587860
5.40,4.396605,8.652431,278.936157
5.41,2.756442,9.585108,276.253265
5.42,0.931358,10.314166,273.522705
5.43,-1.039577,10.787440,270.735229
5.44,-3.091669,10.735255,267.878632
5.45,-5.146235,10.604191,264.949219
5.46,-7.019700,10.022299,262.073639
5.47,-8.818898,9.438120,259.267181
5.48,-10.376957,8.710988,256.590179
5.49,-11.511571,7.698550,253.827377
5.50,-12.553104,6.766394,251.043854
5.51,-13.352777,5.849892,248.404358
5.52,-13.729217,4.873182,245.901794
5.53,-13.904884,3.980723,243.502853
5.54,-13.897227,3.180715,241.191711
5.55,-13.949603,2.543104,238.957092
5.56,-13.856091,2.012946,236.810623
5.57,-13.617298,1.596678,234.744202
5.58,-13.251659,1.303174,232.747162
5.59,-12.536057,1.105662,230.813507
5.60,-11.699816,1.038607,228.931396
5.61,-10.772367,1.073274,227.080841
5.62,-9.782833,1.144910,225.205063
5.63,-8.976324,1.240064,223.286469
5.64,-8.141320,1.298227,221.339447
5.65,-7.277631,1.290533,219.312897
5.66,-6.388396,1.222203,217.208542
5.67,-5.477314,1.120040,215.044601
5.68,-4.549616,1.007755,212.838135
5.69,-3.391873,0.880367,210.605743
5.70,-2.254555,0.807214,208.363464
5.71,-1.386246,0.825292,206.123199
5.72,-0.352234,0.885927,203.891724
5.73,0.593005,1.053401,201.671646
5.74,1.428507,1.287354,199.464172
5.75,2.121700,1.580296,197.266357
5.76,2.651989,1.913829,195.053391
5.77,2.798929,2.217436,192.684189
5.78,2.950590,2.586864,190.317337
5.79,2.903218,2.996974,188.240753
5.80,2.682014,3.439936,186.153961
5.81,2.312952,3.908146,184.045425
5.82,1.823172,4.378757,181.952164
5.83,1.079562,4.672285,179.845398
5.84,0.269567,4.917622,177.751633
5.85,-0.514148,5.315917,175.670288
5.86,-1.383873,5.673717,173.598816
5.87,-2.336400,5.750923,171.537354
5.88,-3.301198,5.761750,169.477631
5.89,-4.278724,5.718092,167.430969
5.90,-5.364902,5.825501,165.389725
5.91,-6.486965,5.835468,163.353455
5.92,-7.634377,5.731066,161.323624
5.93,-8.763707,5.488250,159.281570
5.94,-9.825044,5.074856,157.194962
5.95,-10.782332,4.493938,155.057587
5.96,-11.601491,3.774832,152.883530
5.97,-12.260001,2.939098,150.671936
5.98,-12.524076,1.952113,148.456253
5.99,-12.575644,0.940634,146.224396
6.00,-12.406766,-0.061505,143.987015
6.01,-12.224630,-1.026387,141.757233
6.02,-11.581141,-1.948025,139.531738
6.03,-10.940115,-2.823254,137.319855
6.04,-9.890244,-3.566068,135.115189
6.05,-8.915269,-4.253207,132.942291
6.06,-7.618145,-4.728642,130.773163
6.07,-6.448806,-5.190869,128.630234
6.08,-5.079820,-5.372641,126.485336
6.09,-3.919304,-5.571148,124.366150
6.10,-2.764099,-5.432714,122.250809
6.11,-1.874753,-5.384187,120.164261
6.12,-1.166828,-5.249976,118.101097
6.13,-0.648836,-5.062272,116.068787
6.14,-0.325856,-4.622074,114.058815
6.15,-0.189347,-4.187810,112.092987
6.17,-0.209797,-3.783982,110.145348
6.18,-0.371177,-3.433283,108.226349
6.19,-0.588849,-3.361513,106.329170
6.20,-0.961011,-3.136065,104.454330
6.21,-1.387826,-3.233334,102.592209
6.22,-1.906509,-3.448994,100.737572
6.23,-2.497956,-3.795316,98.882317
6.24,-3.044817,-4.068389,97.016541
6.25,-3.568246,-4.503335,95.111565
6.26,-4.045202,-5.106139,93.157539
6.27,-4.442247,-5.837129,91.162720
6.28,-4.714977,-6.648823,89.161926
6.29,-4.950958,-7.679049,87.182533
6.30,-4.894069,-8.455518,85.250702
6.31,-4.708220,-9.098927,83.448601
6.32,-4.513549,-9.793203,81.793022
6.33,-4.119670,-10.128063,80.258781
6.34,-3.651406,-10.322303,78.839287
6.35,-3.145079,-10.380962,77.525169
6.36,-2.625673,-10.315892,76.309006
6.37,-2.146823,-10.376066,75.174683
6.38,-1.648980,-10.362545,74.093422
6.39,-1.120465,-10.060492,73.047272
6.40,-0.626752,-9.936267,72.035416
6.41,-0.159328,-9.554335,71.047440
6.42,0.270453,-9.387382,70.064461
6.43,0.653201,-9.241477,69.083893
6.43,0.938157,-8.905513,68.103416
6.44,1.138515,-8.625663,67.111382
6.45,1.265380,-8.404474,66.105354
6.46,1.385531,-8.470847,65.079514
6.47,1.392784,-8.375543,64.049126
6.48,1.408784,-8.556355,63.005577
6.49,1.389055,-8.791418,61.952774
6.50,1.338982,-9.077457,60.895546
6.51,1.205758,-9.183524,59.848282
6.52,1.045611,-9.319704,58.804863
6.53,0.863247,-9.478163,57.773354
6.54,0.661577,-9.648095,56.766281
6.55,0.485875,-10.023738,55.788734
6.56,0.294409,-10.126950,54.868484
6.57,0.145954,-10.385067,54.015533
6.58,0.013715,-10.524700,53.282082
6.59,-0.104137,-10.280071,52.703125
6.60,-0.171963,-9.874805,52.287621
6.61,-0.182799,-9.314008,52.029099
6.62,-0.146642,-8.618824,51.902527
6.63,-0.073838,-8.053392,51.881943
6.64,0.009483,-7.191707,51.929962
6.65,0.104876,-6.297111,52.017593
6.66,0.228481,-5.631569,52.119308
6.67,0.300653,-4.763779,52.222488
6.68,0.349301,-3.917975,52.311249
6.69,0.367106,-3.126428,52.377739
6.70,0.460111,-2.639770,52.391602
6.71,0.401046,-2.077689,52.341728
6.72,0.478811,-1.812940,52.210258
6.73,0.538327,-1.706865,51.981857
6.74,0.373954,-1.693059,51.646423
6.75,0.402137,-1.949420,51.204666
6.76,0.410701,-2.354849,50.682846
6.77,0.401577,-2.895410,50.092087
6.78,0.250389,-3.368948,49.456894
6.79,0.230142,-4.122109,48.766312
6.80,0.221325,-4.951988,48.033661
6.81,0.232626,-5.859037,47.259537
6.82,0.225470,-6.611554,46.458618
6.83,0.231638,-7.416452,45.645676
6.84,0.243530,-8.252382,44.831848
6.85,0.285958,-9.306355,44.031265
6.86,0.328275,-10.091772,43.274734
6.87,0.409791,-11.003812,42.595734
6.88,0.511808,-11.764660,42.035583
6.89,0.631864,-12.342579,41.627411
6.90,0.750414,-12.488062,41.402222
6.91,0.890856,-12.632406,41.369736
6.92,1.016723,-12.323032,41.528549
6.93,1.165338,-12.029797,41.853531
6.94,1.328758,-11.553738,42.334457
6.95,1.522027,-10.922112,42.950500
6.96,1.751332,-10.185416,43.659882
6.97,2.022369,-9.393896,44.416992
6.98,2.274200,-8.388171,45.186661
6.99,2.535555,-7.442048,45.931503
7.00,2.881014,-6.806611,46.615707
